# General
## Title
### Air Temperature
## Abstract
### ERA5
## Date
### 2023-02-01
## Date type
### Publication: Date identifies when the data was issued
## Unit
### K
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : WEMC
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@wemcouncil.org
### Organisation name
#### World Energy & Meteorology Council
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### NA
## Temporal extent
## Begin date
### 1979-01-01-0000
## End date
### 2022-12-31-2300
## Temporal resolution
### 1 day
## Geographic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
1985-06-17,292.84908708333336,281.22495875,285.61704541666666,284.8619116666667,292.42240125,281.12620208333334,300.22987083333334,282.9314120833334,283.15400833333337,284.2013133333333,287.55701750000003,296.5145966666667,293.3752904166667,288.0422466666667,287.63699374999993,285.43072000000006,285.40195124999997,285.5613725,280.9826570833333,289.8807041666667,,285.0619045833334,284.59961500000003,285.97303125,287.5889629166666,293.4968870833333,,284.54601083333336,282.78062874999995,283.7429670833334,294.3408425,287.8793275,288.07196874999994,284.2118979166666,283.5361024999999,283.30181125000007,294.4884620833334,284.2534283333334
1985-06-18,289.1039629166666,281.7149058333334,285.09325999999993,286.88807875000003,287.36556291666665,282.4267045833333,299.5338529166667,282.7148675,284.92563916666666,284.63882750000005,288.68797708333335,293.5108516666666,294.08997875000006,289.33642999999995,289.341455,286.944595,285.9109741666667,285.4731625,281.08776916666665,289.70363333333336,,285.0072316666667,285.81216666666666,286.18804625000007,284.54905833333333,287.71293125,,286.868685,283.16104333333334,284.1051241666666,294.2044520833333,284.0761170833334,285.8457404166666,286.4171804166667,285.3708341666667,282.8834833333334,293.896225,285.1795241666667
1985-06-19,288.4855916666667,284.6496691666666,286.3296245833333,286.88870875,286.9230875,281.9948645833333,296.7491966666667,286.0373445833333,287.69888375,285.74420916666674,289.72986375,292.07687416666664,292.20887708333333,288.8636520833333,286.95307791666664,288.4908625,287.85213833333336,285.40310874999994,281.25546083333336,289.45426708333326,,287.641005,286.59416375,288.96237833333333,285.1221162499999,287.7350195833333,,287.9053245833334,285.0144604166666,286.8408941666666,291.5217254166667,284.9647279166667,286.9088766666667,287.37472958333336,286.8098133333333,285.4030995833333,290.51989208333333,284.8704916666666
1985-06-20,289.6674679166667,282.59125625,286.1436066666667,284.9937908333333,289.66653958333336,280.15794,296.4387775,284.8887375,285.80905583333333,287.0312604166667,290.5462891666666,292.23444000000006,292.12419625,290.7229495833333,286.85811541666664,287.1817833333334,288.0736008333334,284.68034541666674,280.5165958333334,289.38902625000003,,289.4528383333333,284.28475625,290.01103125000003,285.55524625000004,289.48682625,,286.66357166666666,286.01000958333333,288.3931125,292.7410212500001,288.91127208333336,288.33333333333337,288.0118516666667,285.22925333333336,285.62108375,288.6735825,285.95175
1985-06-21,288.4903170833333,283.78900208333334,285.94875041666666,286.3088558333333,289.15157250000004,283.6624845833334,297.33219333333335,285.0178041666666,286.73213374999995,287.90692041666665,291.1662625,292.92542875000004,293.1141583333333,292.34327375000004,287.9833320833334,289.1413158333333,288.14889291666674,287.41463124999996,281.16830749999997,290.27235958333335,,291.4157649999999,286.43928125,291.40971875,284.67553541666666,288.5871679166667,,287.2258954166667,286.9150454166666,288.2948245833334,291.3334195833333,288.14718041666674,286.3433545833333,289.2302116666667,287.48384416666676,285.86670625,291.61963249999997,285.6392675
1985-06-22,290.1868504166667,284.4518012500001,289.04602875,286.6876225,289.34148624999995,280.76120791666665,297.21066833333333,287.0812225,287.1212245833333,288.32830791666663,290.76261,293.2894191666667,291.76857375000003,291.6860516666667,286.7479083333333,290.9755891666666,290.82840375,285.7022504166667,280.66085000000004,289.11074750000006,,291.35517916666663,286.3262591666666,291.2436670833334,287.04556333333335,290.14194249999997,,287.7265779166667,287.9339933333333,289.33826041666674,290.4177633333333,289.21546000000006,289.8969345833333,290.2931195833333,288.5549466666667,288.04219875000007,292.39976708333336,285.83476291666665
1985-06-23,289.7168120833333,282.6757075,288.16960750000004,286.19314625,290.7397091666666,281.40170541666663,296.9606558333333,286.1006229166667,286.6198875,288.5556808333334,291.43587916666667,293.27818125,292.7194820833334,290.36497833333334,286.65574125000006,289.18016125,289.0241329166667,285.3748058333333,281.1242333333333,290.1500220833333,,291.84416916666663,285.3513225,291.61421874999996,285.8455975,290.1144625,,286.5609508333334,286.55071833333335,289.78185375000004,291.2378591666666,289.9639333333334,289.3185270833333,290.72406458333336,286.73653625000003,286.90044208333336,292.60889125,285.80228791666667
1985-06-24,288.39281624999995,284.2037675,287.58199375,286.9209895833333,289.62182208333337,281.68405958333335,297.4691245833333,286.355615,287.31009833333337,288.3385216666667,292.5399995833334,292.93848249999996,293.72471,288.67382,287.71208166666673,289.94381125,289.22333249999997,285.1143945833333,280.49445833333334,290.42464541666664,,292.54176375000003,286.2054441666666,292.466735,284.87472125,287.72371375,,287.32699375000004,285.6006504166667,289.11161375,293.7451104166667,288.4529766666667,288.31298333333336,290.0124904166666,288.38564,286.3749741666667,293.9811275,285.66548208333336
1985-06-25,289.26174999999995,284.59257916666667,288.8398241666667,286.60667125000003,289.70753500000006,283.15006,297.54657833333334,286.62744833333335,286.65623166666666,287.3202808333333,292.4426504166666,293.1374645833334,294.8637920833333,288.91186708333333,288.0401595833334,291.00919375,290.20533958333334,285.16357208333335,281.1305683333333,291.2759195833333,,293.576405,285.7571225,293.2866108333333,286.61013375,289.2180408333333,,287.0152954166667,286.09398916666674,289.03508208333335,296.0473841666667,288.54733333333337,289.93676125,289.4380058333333,289.4961566666667,286.75292625000003,293.26850916666666,285.16858125
1985-06-26,290.97086791666663,286.97299375,290.0385141666667,285.44618333333335,291.29480750000005,284.35521333333327,297.49839000000003,287.84452791666666,286.0896466666667,286.9082479166667,288.43201416666665,294.49828125000005,295.2776458333334,289.0926529166667,288.8556025,291.8662083333333,290.8930525,285.450205,280.9387970833333,292.03035458333324,,291.87239833333336,284.67817791666664,290.84406166666673,288.3951225,291.0845270833333,,285.5018066666667,285.82112250000006,288.1318129166667,296.54942458333335,289.08058375,290.8471054166667,289.5923179166667,290.19096708333336,288.02359125,291.9919779166667,285.1733158333333
1985-06-27,292.5607120833334,285.03415958333335,289.1668129166667,285.4357945833333,292.2438145833334,283.29434583333335,298.6175929166667,286.2424375,285.5526679166666,287.0437191666667,287.54853541666654,294.9288154166667,294.44263458333336,287.8325229166666,287.77062000000006,289.21300375,288.6502533333333,285.4636425,280.128445,291.79998624999996,,287.8346141666667,284.9567187499999,288.6997520833333,289.54001000000005,292.9541191666667,,285.45408875,285.0625958333333,286.1257066666667,296.69052875,290.6715454166667,291.4263979166667,288.84654958333334,287.0510033333333,286.9250462499999,291.91586875,285.6629804166667
1985-06-28,291.92979999999994,284.24698541666663,286.7285370833334,285.87290249999995,292.7043750000001,283.80022374999993,298.83030708333337,284.7684654166667,285.8263316666667,286.7692258333334,286.47096125,295.23739500000005,294.07484833333336,285.54690291666674,287.61448875,288.9941216666667,288.8894491666667,286.1918495833333,279.0734791666667,291.41646875,,286.08469958333336,285.10946125000004,286.7712120833334,288.20391833333343,292.61429541666666,,286.4721804166668,284.92691875,286.0305725,295.5245612500001,289.46008166666667,288.63709625,286.5953929166667,287.9738591666667,285.9466320833333,293.24421708333335,285.4812720833334
1985-06-29,292.36083958333336,286.7634891666667,289.0302083333333,286.74498666666665,291.7328687500001,285.50195333333335,298.48777208333337,287.4228754166666,287.3769070833333,286.86679625,285.819065,295.5184866666666,295.5893516666667,283.8164754166667,289.7621116666667,291.0204108333333,290.1244279166667,286.58596416666677,279.3334591666667,291.90581000000003,,285.60989958333334,286.46108124999995,285.5836304166667,289.0554904166667,291.53357250000005,,286.89537625,284.3510433333334,286.91964416666667,295.1306783333333,289.6008845833333,289.9950266666667,286.3513504166668,289.7302624999999,286.96880791666666,294.3997691666667,286.664105
1985-06-30,292.69665083333336,288.4640670833333,291.42925,289.61378708333336,291.95305249999996,287.64434625000007,299.94235375,289.7345445833334,289.40040166666677,286.6606620833333,286.56812083333335,295.09033125,296.3938441666667,282.7719779166666,292.5001899999999,293.3934133333334,292.2907216666667,286.7999783333333,280.6311025,292.9403329166667,,287.12099125000003,289.51263291666663,286.6217341666666,290.1148933333333,292.2227666666666,,289.02491125,282.84714125,288.18327166666666,295.1307704166667,289.9822045833334,291.7459233333334,284.48044375,291.59780541666674,289.16551666666663,293.34227500000003,287.1637404166667
1985-07-01,293.1336245833333,286.69724041666666,292.1463841666667,290.0413541666666,292.62224166666664,287.4448429166667,300.03957791666676,288.3596745833333,288.4616679166667,286.92409499999997,285.70882416666666,295.0495870833333,296.60064458333335,282.4820641666667,292.997595,293.16183000000007,292.57311500000003,287.8418370833333,281.57614291666664,293.50624208333335,,285.83831833333335,290.43507500000004,285.7033866666667,290.61685416666666,293.2448129166666,,289.03912625,282.5986516666667,287.77366416666666,294.23647,291.8021945833333,293.6906395833333,283.1215525,290.28060625000006,288.8867433333334,292.3026454166666,287.51153500000004
1985-07-02,293.6385041666666,285.5496179166667,290.53524708333333,289.0950825,292.70155625,287.3006379166667,299.36683208333335,286.6506520833334,287.7840779166667,287.8315079166667,285.3214733333333,295.53508916666664,293.90597916666667,283.95988875,293.7373416666667,291.2752233333333,289.64108583333325,289.0945,281.9762620833333,294.28780000000006,,285.88357875,289.39890166666663,285.7364570833334,290.31876874999995,293.5553754166667,,288.4568375,284.07430166666666,287.02916625000006,290.5661283333333,290.08342083333326,291.951225,284.7204454166667,289.5295729166667,286.8802625000001,292.4709179166667,288.62226375000006
1985-07-03,292.60064,287.44212208333335,288.50914125,291.50769375,289.29766416666666,289.44967249999996,298.07027083333327,287.649355,289.3929733333334,288.40330875,285.82840125,294.7383050000001,291.54931958333333,286.2635608333333,294.41756250000003,290.7433066666667,289.8561608333334,289.3006166666667,281.5960666666667,294.44467875000004,,286.34116375,291.0542979166667,285.6500495833333,288.1896879166666,290.4074570833334,,290.13957750000003,285.33006458333335,287.22391333333337,290.59810125,287.88426791666666,289.68819249999996,286.8831620833333,289.8066741666667,287.0685433333333,293.52386916666666,289.8880370833333
1985-07-04,291.3026108333334,288.9759649999999,289.11177791666665,293.97697416666665,288.7027916666667,288.8524791666666,297.38384250000007,289.31365750000003,291.8062675,290.1774295833334,287.7908883333333,293.3757383333334,293.54370916666664,287.750715,292.9417570833334,291.7368920833334,290.66388291666675,290.4354166666667,281.84134041666664,294.09637375000005,,287.59626083333336,293.3870041666667,287.3003333333333,287.4896829166667,289.7431941666666,,293.4352629166667,286.12989375,288.14726708333336,293.44349625000007,287.8743229166666,289.8117066666667,287.7533154166667,290.5539554166667,288.11897374999995,290.8864829166667,291.31953625000006
1985-07-05,291.41667624999997,289.02878208333334,289.93264791666667,294.03515124999996,290.23092291666666,286.36388041666663,297.2792045833333,290.42099625,292.4228408333332,291.6520370833334,289.70630708333334,293.2433083333333,296.34054999999995,288.6390295833334,292.0721899999999,292.2828079166666,291.6400379166667,287.3751225,280.97761125,293.95802666666674,,289.12074333333334,292.64674541666665,289.2462320833334,288.227935,290.1950458333333,,294.6598358333334,287.69992833333333,289.56371041666665,297.7454133333334,288.65933208333337,290.5200545833333,289.10617833333333,290.8920254166666,289.08865583333335,290.3776675,289.41984625
1985-07-06,291.58362000000005,288.32271958333337,289.4825083333333,290.4637833333333,291.7530904166667,286.5853870833334,297.44881125,290.33258375,291.66826375,291.8711908333334,290.06024375,293.90886458333335,297.7073920833333,288.5180533333334,291.822525,292.08180875,291.52708,286.3395804166667,280.7090233333333,293.37769749999995,,290.0730220833333,291.0109691666666,289.71434875000006,287.91934083333337,290.8914737500001,,290.1698245833333,288.9845929166667,290.5095054166666,299.92345624999996,289.2972608333334,290.73649458333335,290.78453708333336,291.2202733333333,288.9949708333334,291.95887,286.72164833333335
1985-07-07,291.70607500000006,288.0159391666666,290.14807874999997,288.31346125000005,290.0611366666667,287.99222416666663,297.690245,288.9103679166667,288.79664875000003,287.9315633333334,288.58031124999997,293.68725750000004,298.38432166666666,286.71761,292.02197416666655,292.81196,293.10286833333333,286.69922875,281.758485,293.93015625000004,,289.3941825,288.3694629166667,288.9973654166667,287.92594708333337,289.9353470833334,,288.1078920833333,287.9487495833334,289.6506633333332,299.3441220833334,289.6495329166667,291.2914183333333,288.584705,291.3101170833333,290.4133404166667,293.10957791666664,286.6948366666666
1985-07-08,292.2630812500001,287.94095041666674,290.91857875,288.17345125,291.8323229166667,288.1891183333334,298.1791395833334,287.23525541666663,286.65496375000004,287.32109125,287.01109750000006,294.10051916666663,298.1003929166666,288.4256566666666,292.64209083333327,293.34967750000004,292.7286233333333,287.95499458333336,282.31125875,293.9501166666666,,287.78064125,288.02822208333333,287.1705816666667,289.6344575,291.96555666666666,,287.06621708333336,286.98274208333333,287.44205833333336,295.5507662500001,291.01642791666666,292.57115749999997,287.4302079166667,291.06184458333337,289.5391329166668,292.93555250000003,288.3467254166667
1985-07-09,292.8208325,287.36389375000005,289.68688791666665,289.53176875,292.7650387500001,288.09079416666674,298.94247500000006,286.5959566666667,287.64752875000005,288.0314720833334,287.29653041666666,295.0728966666666,296.04581041666665,289.83037958333335,292.6186179166666,292.0584033333334,290.0813845833334,288.31508083333335,281.0739658333333,294.238485,,286.89393166666656,288.75768750000003,287.20410583333336,289.29638499999993,293.21721958333336,,288.36155625,286.97951208333336,286.28073500000005,294.03885333333335,289.79644708333336,290.752735,288.63826708333323,290.80201875,286.41362666666663,292.7812420833333,287.73399208333336
1985-07-10,293.56195083333336,286.52411125,288.6696954166667,287.80689750000005,292.2528345833333,286.99856125,300.08276958333335,287.2416029166667,288.12771375000005,288.6712579166668,288.34702500000003,295.88467291666666,295.9693916666667,290.21159625,291.1947241666666,290.6298791666666,289.5559458333334,288.43650125000005,280.19486,293.7010987500001,,287.2545466666667,287.4675391666667,288.07802375,288.6432483333333,293.41901916666666,,287.99800208333335,286.6334445833333,288.0356795833333,295.8068991666667,289.4506645833334,290.3958683333334,289.7001895833334,289.66741124999993,287.1446529166667,293.73246291666663,287.70420666666666
1985-07-11,292.33278208333337,287.5249358333333,289.2912958333333,288.94814333333335,290.81422125,287.20565833333336,300.95230166666664,288.7173625,289.0142424999999,288.75242,290.5532816666667,295.59407458333334,296.0458529166667,291.04269916666664,290.9556641666666,291.79496249999994,291.22407333333337,288.4764533333333,279.6647208333334,293.49993666666677,,289.55900375000004,288.3304704166666,289.87483833333334,287.77773833333333,291.39462749999996,,289.5563829166666,286.5172954166666,289.4329354166666,295.86728750000003,289.82475708333334,289.8693316666666,289.00219541666667,290.28908166666673,288.61124250000006,294.75428500000004,288.4868358333333
1985-07-12,293.0672237500001,289.23973416666666,290.57402791666664,291.4858629166667,290.97392458333337,288.46240958333334,302.23838208333336,290.6878433333333,291.3323645833333,290.5993441666667,290.16190208333325,295.40336458333337,297.13094958333335,291.36863875,292.7896641666667,293.44342249999994,293.01038041666664,288.53960083333334,276.70615125,294.04106125000004,,288.8357362499999,290.5147216666667,289.5932291666667,288.55510666666663,291.8765429166666,,291.43524124999993,287.8971608333333,290.5682370833333,296.43511708333335,290.5238020833333,291.7340441666667,290.2760941666667,291.92606708333335,290.5217020833334,295.49841375000005,288.92030541666657
1985-07-13,294.1290116666667,290.77835833333336,291.953015,294.4095433333333,292.18374916666664,290.18956166666663,302.2360091666667,292.31791458333333,293.38820625,291.66118208333336,290.733,294.96186791666673,298.05733791666665,292.0436775,295.55436999999995,294.74763791666663,294.4564766666667,286.5621895833333,275.8699579166667,295.0045475,,290.24090416666667,293.15402208333336,290.3852454166667,290.16800125000003,293.0768483333333,,294.36485666666675,287.3430658333333,292.12935833333336,294.9939716666667,291.41810625,293.2305033333333,289.6518633333333,293.1406483333334,291.94530499999996,294.63877375,288.5525333333333
1985-07-14,294.4596320833334,292.28090791666665,292.79466375,294.60601916666667,292.8840116666667,292.16636458333335,301.4928266666667,294.3007795833334,296.03492833333337,293.12844041666665,290.47168791666667,295.3334908333333,297.4296479166666,290.6813366666667,294.80484874999996,295.6348745833333,295.2622941666667,286.06081125000003,278.0092216666667,295.7487875,,291.7199170833333,294.4427091666667,291.1524175,290.9698470833334,293.6628091666666,,294.7829441666667,284.633775,294.1387475,293.80859625,292.5589375,294.2662900000001,288.81624041666663,294.26439375,292.7698316666668,294.07921625000006,287.54913166666665
1985-07-15,294.36019166666676,291.58988916666675,293.9536104166667,290.02936666666665,293.6722470833333,289.96251083333334,299.10821458333334,293.98276125000007,292.46842000000004,289.4460429166667,292.65836708333336,295.5268337500001,295.88704625,291.55309416666665,292.1820366666667,296.65648000000004,296.5203816666667,285.29227958333337,278.6706666666667,296.12986666666666,,294.7046341666667,290.81610083333334,293.98911333333336,291.77797875,293.97167583333334,,289.72429041666663,285.41453291666664,294.8935658333334,294.04925000000003,293.92101166666674,295.10018249999996,288.40083416666664,294.85270083333336,294.11586166666666,294.4417629166668,285.50304
1985-07-16,294.89594041666675,291.7171825,294.82035083333335,288.9597258333333,293.9475083333333,287.55023625,297.85011625,293.44978625,290.82859541666664,287.222335,289.9567133333333,295.6003558333333,295.60787583333337,289.13545875000005,291.4991354166667,297.2647737500001,297.3555391666667,287.09438916666664,279.6685837500001,295.7404970833333,,290.3225729166666,289.6946970833333,290.0918345833334,292.64904624999997,294.84083333333336,,288.447395,283.5878116666667,292.88844666666665,294.9594783333334,294.72223375000004,295.98696000000007,285.72498250000007,294.9804225000001,294.3088520833334,294.7371766666667,286.941525
1985-07-17,295.35869166666663,289.32192875000004,294.5373825,290.1047704166668,294.80395000000004,288.78015583333337,299.6740604166667,291.54139291666667,290.85275666666666,288.83063958333327,288.9913933333333,296.09332291666664,296.6146220833333,286.9029229166667,292.36259791666674,296.1071504166667,296.6162270833333,287.3877733333333,279.30460249999993,295.53069166666666,,289.23003708333334,290.1026054166667,289.38706541666676,292.5163045833333,295.9277737500001,,290.22487500000005,284.14058875,291.34058999999996,295.98917958333334,295.4970879166667,296.85696250000007,285.46519958333334,292.0859841666667,292.7596941666667,294.3415379166666,287.27570583333335
1985-07-18,296.0493450000001,291.02473,293.75738416666667,290.8651679166667,295.29738791666665,289.47764958333335,300.09430249999997,292.85085208333334,293.2691204166666,291.01904958333347,288.75202499999995,296.94297666666677,296.81491625000007,287.04051624999994,292.4601758333334,295.52318708333337,294.79180333333335,286.1282470833334,278.1930875,295.80655500000006,,289.3350112499999,291.7908995833333,289.39552541666666,292.557345,296.04500083333335,,291.0014966666667,285.82102041666667,291.83273916666667,294.15627250000006,294.2366091666667,294.9131691666667,287.55982874999995,293.41239333333334,292.61425625000004,293.75192958333326,286.5291729166667
1985-07-19,296.26178416666676,291.5924841666667,295.36408458333335,289.18430000000006,295.2054191666667,289.52561375000005,300.4461108333333,293.775865,291.6194079166667,288.38297958333334,290.31435916666663,297.3370729166667,296.6203045833333,288.64741333333336,292.2000404166667,297.0491495833333,296.5826541666667,285.3233966666666,276.972815,295.9313624999999,,291.60732708333336,290.30226208333335,291.09691333333336,293.46403,296.51469249999997,,288.89287041666665,285.9482170833333,294.0265062499999,295.04805208333335,294.50753000000003,296.2172591666667,288.2593266666667,294.3480008333333,294.38726875000003,293.32079125,285.57103125000003
1985-07-20,296.7269225,291.50105500000006,296.31431375,287.9002379166667,295.8605491666668,287.74175083333336,300.4718175,292.9454845833333,289.75300666666675,287.69551750000005,290.6030370833333,297.55412125000004,296.4533945833333,289.14806833333336,290.40386708333335,298.2113704166666,298.34316041666665,285.08302041666667,278.76772000000005,296.3593141666667,,292.44042333333334,288.18633125,291.0055658333334,294.42761291666665,297.13711458333336,,287.79297291666677,285.02107833333326,294.0595095833333,296.09285291666663,295.94430041666675,297.48449250000004,287.0588745833333,295.1914779166667,295.32506625,293.89999625,285.11834458333334
1985-07-21,296.89686208333336,285.55588083333333,292.0097808333333,287.26060208333337,297.09312708333334,285.29384999999996,300.6849070833333,287.18133500000005,286.6514945833334,286.66342249999997,289.67506875,298.19574291666663,296.9369391666667,289.55592791666663,289.5942641666667,292.7680983333334,292.44538041666675,286.12620416666664,278.98491625,296.0655283333334,,289.17616875,286.7094454166667,289.81150333333335,293.5812633333333,297.55435625,,287.33411,283.98475791666675,288.03215833333337,298.67453374999997,295.81367833333337,295.90262666666666,285.9641545833334,289.0855279166667,288.6362508333333,294.52504125,285.79458916666664
1985-07-22,296.4512333333334,287.4027216666666,290.53430083333336,289.04036124999993,293.48973541666663,287.3689675,301.645515,288.03926083333334,287.74978958333327,287.0622600000001,288.66711875000004,298.4296237500001,298.3585904166667,288.02907416666665,292.28161041666675,292.52588,291.3900204166667,288.5023691666667,280.47686583333325,295.2843141666667,,287.1998791666667,289.37691083333334,287.9997641666667,290.80215625,294.0616345833334,,288.13759875,284.0058545833334,287.5076016666667,300.0988833333333,291.33367208333334,292.1290616666667,285.7616445833333,289.9349216666667,288.1547625,295.0273275,287.46264541666665
1985-07-23,295.69167874999994,290.90490291666663,292.59476916666665,290.16378208333333,293.52432875000005,290.0258270833333,302.1751491666667,291.04468291666666,290.36949,288.29742458333334,288.11413583333336,297.0194166666667,299.39805458333336,288.36482916666665,293.24103083333335,294.8865650000001,294.3271616666666,287.9641133333334,279.49445749999995,296.0154791666667,,287.04244875,290.41277125000005,287.9393120833334,291.3863741666667,294.09431666666666,,289.69921958333333,283.58997791666667,288.94232125,300.8873325,291.6069625,293.0102391666666,285.3788333333334,292.7757016666667,291.27903833333335,294.4472904166667,287.5696129166666
1985-07-24,296.3970158333333,290.79776666666675,294.1561491666667,291.3784150000001,294.55820833333337,290.3013441666667,301.8428850000001,290.4958020833334,290.8899979166667,287.65443875,288.53998375000003,297.05361416666665,299.58591291666664,290.12143833333334,295.0089633333334,295.85661333333337,294.22041916666666,290.0133625,280.3419987500001,296.36472625000005,,287.1515983333333,291.9908758333333,288.0636229166667,292.93250249999994,295.00914208333336,,290.8215383333333,284.84289375000003,289.2357220833333,300.17183375,292.46033458333335,294.82093375000005,286.2751233333333,293.73275791666674,290.3540966666667,293.4574391666667,289.6243416666667
1985-07-25,296.70483041666665,291.25694125,294.2267170833333,294.66566250000005,294.263445,291.42313625,301.6394970833333,292.0092275,292.5367558333333,288.6710254166667,288.7538445833333,297.72438875000006,298.89607458333325,288.9841883333334,297.197155,296.1228020833333,294.48657583333335,289.7563066666666,281.80873375,296.82126500000004,,287.1448945833333,294.71976083333334,288.1531933333334,293.2182320833333,295.9142733333333,,292.78297625,285.9139241666667,289.43889708333336,294.9671129166666,292.16304125000005,294.5410308333333,288.2206295833333,294.3000349999999,291.1491379166667,293.15617375000005,291.35711208333345
1985-07-26,296.4487325,292.41449000000006,295.1353216666667,292.5513104166667,295.0548816666667,292.46481875,301.29242958333333,293.13210541666666,293.62361625,289.79218625000004,287.9655487500001,297.4547645833333,295.7506504166667,285.43092916666666,294.11996208333335,297.4063458333333,295.85935,288.39086541666666,282.30405750000006,297.31333750000005,,288.63681125,293.89060708333335,288.8159279166667,293.5407020833333,296.4293145833333,,291.55793124999997,285.7094233333334,290.12474125,292.6580466666666,292.7466775,295.64160124999995,287.58209625,295.1321791666667,291.9814570833334,292.76566291666666,289.03126291666666
1985-07-27,296.9060933333334,291.58416000000005,296.84908208333337,290.16221125,295.822545,289.77833333333336,301.1557166666667,293.0004616666667,291.731435,289.44098791666664,287.6398158333334,298.1300166666667,295.63124250000004,285.2973866666667,292.60951958333334,298.64270125,297.1748395833334,286.91294375,280.37882666666667,296.88727583333326,,288.32015458333325,290.183535,288.3635095833334,294.68053999999995,297.54665833333326,,290.0875175000001,286.5083470833333,290.02710166666674,292.46204416666666,294.1113887499999,297.89030916666667,287.04366916666675,296.1233425,292.51307999999995,292.89680500000003,287.95290125
1985-07-28,297.64600666666666,292.51629916666667,297.03944625,290.890055,297.7148283333333,290.3998170833333,301.19481791666675,293.6324333333333,292.7305733333333,290.3074562500001,288.40771958333335,298.6361845833333,295.0857245833333,287.5565470833334,292.97082958333334,298.68938166666663,298.09881666666666,286.1879783333333,282.3651604166667,296.80529416666667,,288.4508408333333,290.82964625,288.3241270833333,295.29461541666666,298.05603583333334,,291.19721499999997,286.94389208333337,291.39889999999997,291.26957874999994,295.89283083333333,298.69832249999996,287.16938,296.0549670833333,293.9157595833333,293.4087191666667,287.5693120833334
1985-07-29,297.8861645833333,293.18580625000004,297.49184958333336,289.0486175,298.6339366666667,287.35246458333336,301.72959208333333,294.7811525,290.9112895833333,289.84358,288.7318541666666,299.4442287499999,293.6513154166667,288.10109416666666,290.5078354166667,299.5717091666667,300.1714012500001,287.6091195833333,282.56376000000006,296.89534333333336,,289.6426295833333,288.7194929166667,289.15715124999997,295.30149458333335,298.83831541666666,,289.56144166666667,287.08493166666665,293.53413625,291.8280670833333,297.10949833333336,300.22729291666667,287.3625445833333,296.42677875,295.49732208333336,295.09154666666666,287.22833958333325
1985-07-30,298.3001845833333,288.6684854166667,297.83629875,288.0391466666667,299.6576495833333,285.47124249999996,302.6886966666668,290.82557833333334,289.7987345833333,288.81805541666665,289.14897291666665,300.4734383333334,292.84691875000004,288.04835833333334,288.97277916666667,299.35585083333336,298.09737916666677,288.26878791666667,282.48478708333334,296.3438045833333,,289.80239500000005,288.3266066666667,289.82120416666663,295.42903249999995,299.66583541666665,,288.08563375000006,286.5728229166667,291.7624779166667,291.3955125,298.8251891666667,300.5125129166667,287.0849583333333,294.9572191666667,292.99230333333327,296.0129462500001,287.4451808333334
1985-07-31,298.67038958333336,286.4934866666666,296.09601541666666,289.1722320833333,300.7064858333333,284.4192316666667,303.33498291666666,288.9989591666667,288.63711208333336,288.8244275,289.692705,301.12836708333333,293.44526625,287.50272125000004,289.8606295833334,296.08070166666676,294.98208750000003,286.8121454166666,281.5380208333334,295.84305500000005,,290.26088375,288.48941541666665,289.94617833333336,295.65164708333333,300.34743791666676,,288.7350120833334,286.1551995833333,289.99660375,292.59760125,298.2878641666666,299.1440795833334,287.2304175000001,291.5723904166667,290.0349783333333,296.7361041666666,287.247925
1985-08-01,297.7803783333333,288.2640075,293.24382041666667,287.78528375,298.16307708333335,284.72404374999996,302.88624166666665,289.9112733333333,288.7681229166667,288.30213541666666,288.98415458333335,301.16242708333334,294.0290470833333,287.0852525,289.5892245833333,294.55414333333334,293.77747833333336,285.9604808333333,281.04810375000005,295.03056375,,289.01212458333333,287.8431541666666,289.0660745833333,293.77600666666666,298.19544083333335,,287.88221500000003,285.54629416666666,289.19975958333333,295.0978583333333,294.35581041666666,294.56131916666664,286.8106716666667,291.6008316666667,290.02994625,297.95831916666674,286.52063749999996
1985-08-02,295.5366920833333,287.0010379166667,290.4515095833334,288.64128083333327,296.7812687499999,286.3912758333334,302.6439008333333,288.4320104166667,288.82696791666666,287.57067874999996,289.1296016666667,299.83187208333334,295.29193875000004,287.46920625,290.46373125,291.98207,291.84385499999996,287.24381708333334,281.18355791666676,294.3285766666667,,288.8002741666666,288.5390829166667,288.80012166666666,290.840505,296.3899483333333,,288.1687283333333,284.6835204166667,288.50849166666666,297.50514666666663,293.32818333333336,293.48361374999996,286.7662454166668,290.1705066666667,287.81655416666666,298.2098404166667,287.09716541666666
